tick,population,mean_h,median_h,births_interval,deaths_starvation_interval,deaths_collision_interval,food_count,kl_divergence
338400,53,5.7547,6.0,203,0,195,922,0.439349
338500,55,5.7455,6.0,187,0,185,903,0.435657
338600,47,5.6383,6.0,189,0,197,881,0.449817
338700,48,6.0000,6.0,186,0,185,935,0.444532
338800,39,5.8462,6.0,184,0,193,946,0.528351
338900,52,5.7692,6.0,205,0,192,903,0.521388
339000,48,5.8542,6.0,186,0,190,933,0.581912
339100,56,5.8036,6.0,181,0,173,908,0.416172
339200,52,5.6731,6.0,174,0,178,906,0.507257
339300,57,5.7368,6.0,193,0,188,910,0.507148
339400,63,5.5397,5.0,198,0,192,872,0.460633
339500,72,5.2222,5.0,186,0,177,826,0.438476
339600,64,5.5625,5.5,162,0,170,885,0.430830
339700,62,5.6129,5.0,175,0,177,864,0.416329
339800,54,5.4815,5.0,186,0,194,895,0.489853
339900,61,5.4754,5.0,208,0,201,834,0.438054
340000,66,5.4091,5.0,179,0,174,812,0.366058
340100,64,5.1094,5.0,170,0,172,838,0.337633
340200,83,5.4096,5.0,185,0,166,795,0.288232
340300,58,5.5862,5.0,151,0,176,844,0.334169
340400,63,5.3492,5.0,191,0,186,823,0.353708
340500,55,5.5091,5.0,177,0,185,848,0.331932
340600,54,5.5556,5.0,167,0,168,876,0.428654
340700,62,5.2097,5.0,197,0,189,826,0.404185
340800,63,5.5873,6.0,176,0,175,878,0.377260
340900,42,5.5000,6.0,168,0,189,948,0.401904
341000,46,5.2609,5.0,209,0,205,916,0.411576
341100,45,5.4889,6.0,193,0,194,957,0.444329
341200,48,5.3333,5.0,197,0,194,928,0.430347
341300,37,5.1892,5.0,163,0,174,943,0.497822
341400,50,5.7400,6.0,197,0,184,936,0.473315
341500,49,5.5714,5.0,191,0,192,933,0.441057
341600,41,5.1707,5.0,179,0,187,954,0.461914
341700,48,5.4167,5.0,194,0,187,945,0.401624
341800,51,5.3333,5.0,197,0,194,942,0.478389
341900,56,5.1786,5.0,184,0,179,900,0.389513
342000,59,5.3898,5.0,176,0,173,929,0.385592
342100,59,5.4915,5.0,190,0,190,912,0.371130
342200,64,5.5781,6.0,193,0,188,876,0.421270
342300,61,5.8033,6.0,195,0,198,882,0.333633
342400,69,5.4348,5.0,190,0,182,853,0.372724
342500,70,5.3571,5.0,166,0,165,808,0.368330
342600,55,5.6182,6.0,157,0,172,886,0.362341
342700,62,5.4677,5.0,181,0,174,874,0.345412
342800,62,5.6935,6.0,179,0,179,841,0.368875
342900,73,5.5616,5.0,191,0,180,827,0.403441
343000,60,5.7333,6.0,156,0,169,832,0.387250
343100,67,5.3582,5.0,172,1,164,809,0.373157
343200,59,5.6441,6.0,158,0,166,852,0.422011
343300,63,5.3968,5.0,168,0,164,857,0.430951
343400,67,5.2836,5.0,172,0,168,846,0.411994
343500,61,5.6557,6.0,166,1,171,900,0.435732
343600,63,5.7143,6.0,176,0,174,884,0.413380
343700,52,5.6346,5.5,172,0,183,892,0.430918
343800,61,5.7049,5.0,192,0,183,892,0.467436
343900,51,5.6863,6.0,184,0,194,889,0.478138
344000,52,5.3269,5.0,181,0,180,908,0.534174
344100,58,5.5517,5.0,182,0,176,918,0.491332
344200,54,5.6852,5.5,181,0,185,904,0.442343
344300,58,5.3793,5.0,195,0,191,849,0.390937
344400,51,5.4902,5.0,176,0,183,940,0.411868
344500,53,5.6226,5.0,204,0,202,895,0.414042
344600,52,5.3846,5.0,180,0,181,893,0.411936
344700,60,5.3833,5.0,189,0,181,902,0.414938
344800,61,5.4426,5.0,184,0,183,876,0.484457
344900,63,5.3492,5.0,167,0,165,855,0.463244
345000,78,5.5128,5.0,179,0,164,828,0.398712
345100,57,5.4035,5.0,153,0,174,848,0.423352
345200,62,5.0645,5.0,169,0,164,836,0.407668
345300,71,5.3099,5.0,168,0,159,852,0.405225
345400,71,5.1549,5.0,169,0,169,811,0.415663
345500,60,5.1000,5.0,165,0,176,819,0.414778
345600,52,5.3846,5.0,175,0,183,862,0.467842
345700,66,5.4091,5.0,185,0,171,817,0.417999
345800,54,5.2593,5.0,164,0,176,860,0.468889
345900,57,5.5614,6.0,178,0,175,881,0.473817
346000,47,5.2340,5.0,183,0,193,890,0.453660
346100,52,5.2885,5.0,188,0,183,855,0.417711
346200,62,5.6935,6.0,180,0,170,868,0.435084
346300,48,5.3333,5.0,164,0,178,919,0.496736
346400,63,5.1587,5.0,198,0,183,807,0.442422
346500,56,5.3393,5.0,152,0,159,905,0.420797
346600,46,5.6739,6.0,188,0,198,873,0.499817
346700,57,5.5088,5.0,189,0,178,864,0.456859
346800,54,5.8333,6.0,199,0,202,846,0.439619
346900,31,6.0968,6.0,168,0,191,954,0.532741
347000,41,5.7073,6.0,205,0,195,890,0.524560
347100,61,5.7541,6.0,208,0,188,852,0.472343
347200,48,5.8750,6.0,178,0,191,894,0.434519
347300,48,5.7292,6.0,189,0,189,866,0.402347
347400,50,5.8200,6.0,180,0,178,890,0.395369
347500,66,5.6970,5.0,185,0,169,837,0.364269
347600,59,5.4237,5.0,168,0,175,838,0.412424
347700,69,5.5942,6.0,186,0,176,816,0.343907
347800,77,5.6623,6.0,159,0,151,837,0.370374
347900,61,5.5246,5.0,159,0,175,834,0.405535
348000,68,5.6324,6.0,173,0,166,872,0.373304
348100,63,5.7302,6.0,164,0,169,849,0.343454
348200,57,5.4912,5.0,162,0,168,859,0.389299
348300,68,5.6029,5.5,182,0,171,856,0.371280
348400,66,5.5909,5.0,159,0,161,859,0.452200
348500,80,5.2375,5.0,177,0,163,826,0.368889
348600,76,5.5395,5.0,152,0,156,837,0.369173
348700,75,5.3067,5.0,159,0,160,796,0.353116
348800,80,5.3375,5.0,155,0,150,778,0.337585
348900,87,5.5632,5.0,159,0,152,768,0.321536
349000,68,5.3824,5.0,134,0,153,820,0.316855
349100,72,5.2222,5.0,162,0,158,819,0.315559
349200,74,5.5270,5.0,156,0,154,844,0.339199
349300,63,5.5714,6.0,161,0,172,853,0.359011
349400,61,5.0820,5.0,182,0,184,853,0.379206
349500,59,5.6610,6.0,175,1,176,849,0.374135
349600,66,5.5758,5.0,175,0,168,862,0.388311
349700,45,5.2222,5.0,175,1,195,884,0.424466
349800,69,5.4638,6.0,190,0,166,874,0.363724
349900,65,5.5231,6.0,161,0,165,862,0.367665
350000,65,5.3077,5.0,166,0,166,855,0.369742
350100,68,5.7206,6.0,167,0,164,844,0.335724
350200,54,5.4074,5.0,158,0,172,877,0.405141
350300,49,5.4082,5.0,169,0,174,893,0.386787
350400,60,5.5167,5.0,192,0,181,874,0.382002
350500,55,5.6909,6.0,170,0,175,877,0.504920
350600,58,5.4483,5.0,180,0,177,861,0.444273
350700,68,5.9412,6.0,172,0,162,846,0.429455
350800,70,5.5143,5.0,168,0,166,845,0.440193
350900,54,5.5185,5.0,172,0,188,847,0.415998
351000,68,5.5735,6.0,192,0,178,826,0.418091
351100,64,5.4844,5.0,176,0,180,815,0.419521
351200,72,5.0694,5.0,181,0,173,801,0.407598
351300,55,5.5455,6.0,162,0,179,880,0.350529
351400,68,5.2353,5.0,193,0,180,845,0.369651
351500,62,5.2419,5.0,177,0,183,829,0.410331
351600,66,5.2727,5.0,167,0,163,869,0.426341
351700,68,5.0735,5.0,177,0,175,868,0.416676
351800,55,5.0909,5.0,177,0,190,866,0.437794
351900,52,5.5192,6.0,190,1,192,867,0.521894
352000,58,5.5172,6.0,183,0,177,862,0.396688
352100,61,5.3115,5.0,200,0,197,837,0.399884
352200,64,5.5938,6.0,201,1,197,819,0.393985
352300,56,5.2500,5.0,171,0,179,826,0.442834
352400,72,5.2083,5.0,180,0,164,801,0.440457
352500,77,5.1948,5.0,178,1,172,809,0.440120
352600,79,5.0886,5.0,150,0,148,812,0.395799
352700,60,5.2167,5.0,147,0,166,833,0.363463
352800,72,5.3889,5.5,171,0,159,869,0.362832
352900,65,5.2000,5.0,164,0,171,828,0.328778
353000,70,5.2857,5.0,147,0,142,836,0.308913
353100,59,5.4576,6.0,156,0,167,899,0.359803
353200,74,5.5270,6.0,172,0,157,850,0.367289
353300,66,5.1515,5.0,165,0,173,822,0.311228
353400,86,5.4186,6.0,159,0,139,815,0.315023
353500,78,5.3462,5.0,147,0,155,797,0.288929
353600,78,4.8974,5.0,151,0,151,792,0.338392
353700,85,5.3059,5.0,150,0,143,792,0.329282
353800,87,5.1379,5.0,156,0,154,755,0.331434
353900,74,4.8919,5.0,149,0,162,768,0.349429
354000,73,5.4658,6.0,140,1,140,855,0.348903
354100,79,5.3038,5.0,160,1,153,800,0.299336
354200,73,5.0822,5.0,143,0,149,816,0.330354
354300,66,5.3788,5.0,159,0,166,845,0.320847
354400,69,5.6812,6.0,151,0,148,837,0.314919
354500,66,5.3636,5.0,165,0,168,839,0.300989
354600,86,5.5698,5.0,181,0,161,767,0.329805
354700,67,5.4925,5.0,144,0,163,805,0.352101
354800,70,5.2857,5.0,160,1,156,813,0.326853
354900,75,5.6400,6.0,161,0,156,846,0.323658
355000,60,5.5333,6.0,160,0,175,835,0.362676
355100,53,5.2830,5.0,155,0,162,849,0.347473
355200,72,5.5000,6.0,176,0,157,812,0.336726
355300,58,5.5345,6.0,153,0,167,805,0.338718
355400,56,5.5536,6.0,157,0,159,858,0.395772
355500,43,5.6047,5.0,189,0,202,918,0.451288
355600,46,5.5217,5.5,186,0,183,917,0.442458
355700,54,5.7963,6.0,188,0,180,870,0.423340
355800,51,5.8824,6.0,180,0,183,894,0.425157
355900,50,5.9400,6.0,178,0,179,886,0.480033
356000,43,5.3721,5.0,189,0,196,904,0.442092
356100,59,5.8644,6.0,202,0,186,853,0.392273
356200,54,5.7037,6.0,173,0,178,873,0.368533
356300,41,5.7073,6.0,182,0,195,910,0.420597
356400,46,5.6739,6.0,203,0,198,916,0.396955
356500,47,5.8936,6.0,192,0,191,914,0.444189
356600,48,5.8125,6.0,195,0,194,896,0.428250
356700,50,5.9800,6.0,194,0,192,907,0.410198
356800,52,5.6538,6.0,192,0,190,900,0.431918
356900,40,5.6750,6.0,182,0,194,922,0.445310
357000,43,5.6279,5.0,208,0,205,947,0.528504
357100,40,5.8000,6.0,192,0,195,940,0.477963
357200,39,5.4359,5.0,208,0,209,939,0.437445
357300,35,5.6857,6.0,190,0,194,965,0.548564
357400,40,5.7250,6.0,192,0,187,952,0.493323
357500,44,5.2955,5.0,208,0,204,908,0.445856
357600,40,5.6250,5.0,191,0,195,927,0.536754
357700,51,5.7843,6.0,180,0,169,934,0.566273
357800,45,5.6667,6.0,198,0,204,900,0.443466
357900,51,5.7255,6.0,184,0,178,927,0.496241
358000,60,5.6333,5.0,189,0,180,895,0.416072
358100,36,5.4444,5.0,173,0,197,940,0.517466
358200,39,5.8718,6.0,199,0,196,956,0.506877
358300,46,5.7391,5.0,210,0,203,922,0.458708
358400,33,5.5758,5.0,196,0,209,947,0.546966
358500,39,5.9231,6.0,206,0,200,947,0.513822
358600,38,5.7632,6.0,197,0,198,960,0.615566
358700,44,5.7500,6.0,206,0,200,924,0.487831
358800,46,5.8261,6.0,200,0,198,947,0.447918
358900,44,5.5455,5.0,214,0,216,945,0.476444
359000,32,5.6562,6.0,202,0,214,962,0.459208
359100,39,5.5128,5.0,213,0,206,966,0.611384
359200,27,5.4074,5.0,137,0,149,974,0.688423
359300,21,5.7143,6.0,141,0,147,979,0.745219
359400,27,5.5556,5.0,114,0,108,976,0.736499
359500,21,5.5714,6.0,82,0,88,979,0.792998
359600,21,5.5238,6.0,45,0,45,980,0.818592
359700,34,5.6471,6.0,128,0,115,967,0.620146
359800,39,5.5897,6.0,186,0,181,957,0.525675
359900,38,5.3684,5.0,212,0,213,926,0.498066
360000,47,5.7021,6.0,199,0,190,940,0.475577
360100,44,5.4773,5.0,206,0,209,919,0.425443
360200,42,5.5000,5.0,187,0,189,933,0.482147
360300,43,5.4651,5.0,200,0,199,957,0.525264
360400,47,5.7447,6.0,190,0,186,943,0.442972
360500,61,5.3115,5.0,208,0,194,839,0.483388
360600,52,5.7500,5.5,174,0,183,899,0.433298
360700,52,5.6346,5.0,194,0,194,898,0.448329
360800,48,5.5000,5.0,205,0,209,872,0.432102
360900,50,5.5200,5.0,202,0,200,894,0.442132
361000,50,5.6800,6.0,194,0,194,896,0.405000
361100,53,5.5283,5.0,189,0,186,895,0.468610
361200,53,5.8302,6.0,202,0,202,895,0.450558
361300,58,5.4310,5.0,185,0,180,872,0.416599
361400,53,5.2830,5.0,177,0,182,891,0.420530
361500,60,5.6167,5.0,189,0,182,876,0.458708
361600,45,5.5333,6.0,185,0,200,882,0.419226
361700,40,5.5250,5.0,194,0,199,919,0.645092
361800,34,5.6471,5.0,200,0,206,937,0.709522
361900,39,5.7179,5.0,201,0,196,926,0.597166
362000,44,5.3409,5.0,208,0,203,924,0.623313
362100,44,5.7500,6.0,202,0,202,929,0.503902
362200,39,5.9231,6.0,200,0,205,913,0.479379
362300,45,5.5556,5.0,210,0,204,906,0.498648
362400,36,5.6944,6.0,190,0,199,965,0.692523
362500,40,5.8250,6.0,192,0,188,950,0.742985
362600,54,5.5556,5.0,215,0,201,889,0.645611
362700,58,5.7931,6.0,194,0,190,872,0.547726
362800,55,5.4545,5.0,181,0,184,898,0.437975
362900,55,5.5818,6.0,172,0,172,867,0.442592
363000,59,5.7458,6.0,189,0,185,836,0.403726
363100,74,5.6216,5.5,176,0,161,796,0.396605
363200,71,5.2676,5.0,159,0,162,789,0.342003
363300,59,5.8644,6.0,152,0,164,845,0.370285
363400,54,5.6296,6.0,162,0,167,878,0.415496
363500,67,5.0896,5.0,195,0,182,809,0.400448
363600,62,5.6613,5.0,163,0,168,851,0.453778
363700,58,5.6897,6.0,168,0,172,878,0.401252
363800,53,5.7170,6.0,183,0,188,884,0.404844
363900,53,5.7547,6.0,186,0,186,902,0.389692
364000,48,5.7083,5.0,177,0,182,917,0.369789
364100,47,5.5106,5.0,196,0,197,894,0.394577
364200,45,5.8667,6.0,182,0,184,949,0.397866
364300,69,5.6232,6.0,215,0,191,831,0.368463
364400,56,5.7321,6.0,160,0,173,885,0.397448
364500,69,5.8696,6.0,198,0,185,870,0.414885
364600,59,5.7119,6.0,174,0,184,860,0.463420
364700,56,5.5536,5.5,172,0,175,858,0.413429
364800,70,5.7143,6.0,176,0,162,855,0.417583
364900,64,5.6875,6.0,166,0,172,850,0.401448
365000,77,5.4416,5.0,180,0,167,803,0.413519
365100,69,5.6667,6.0,168,0,176,847,0.400983
365200,62,5.5806,6.0,161,0,168,837,0.368464
365300,67,5.2985,5.0,163,0,158,845,0.389971
365400,69,5.6232,6.0,168,0,166,845,0.387419
365500,58,5.6207,6.0,161,0,172,833,0.361480
365600,62,5.3548,5.0,175,0,171,866,0.331360
365700,72,5.6528,6.0,185,0,175,843,0.306900
365800,63,5.7460,6.0,171,0,180,831,0.380083
365900,62,5.3871,5.5,184,0,185,829,0.335333
366000,77,5.7662,6.0,174,0,159,789,0.326287
366100,66,5.6818,6.0,155,1,165,829,0.347805
366200,66,5.3788,6.0,161,0,161,855,0.325280
366300,67,5.8955,6.0,163,0,162,877,0.356084
366400,65,5.6154,6.0,169,0,171,865,0.370207
366500,59,5.6441,6.0,154,0,160,883,0.358783
366600,63,5.7143,6.0,171,0,167,893,0.341782
366700,58,5.7414,6.0,159,0,164,896,0.401748
366800,58,5.5000,6.0,179,0,179,874,0.437732
366900,43,5.8605,6.0,172,0,187,922,0.393922
367000,46,5.7174,6.0,203,0,200,912,0.527577
367100,50,5.6800,6.0,188,0,184,923,0.485245
367200,52,5.6731,5.5,192,0,190,933,0.451097
367300,45,5.9111,6.0,183,0,190,932,0.435998
367400,45,5.8444,6.0,205,0,205,927,0.422892
367500,38,5.9737,6.0,212,0,219,958,0.431266
367600,32,6.2812,7.0,183,0,189,969,0.480095
367700,41,5.9024,6.0,176,0,167,934,0.436654
367800,54,6.0370,6.0,185,0,172,948,0.442387
367900,45,6.0444,6.0,193,0,202,920,0.423558
368000,38,5.7632,6.0,187,0,194,937,0.434941
368100,48,5.9375,6.0,210,0,200,902,0.434877
368200,41,5.8049,6.0,196,0,203,946,0.534991
368300,42,5.8571,6.0,197,0,196,926,0.490747
368400,44,6.0455,6.0,196,0,194,947,0.417606
368500,44,6.0000,6.0,202,0,202,919,0.494795
368600,36,5.6111,5.5,204,0,212,922,0.488692
368700,44,5.7955,5.5,213,0,205,911,0.614779
368800,51,5.8235,6.0,195,0,188,924,0.496655
368900,38,5.5789,5.0,190,0,203,940,0.473301
369000,43,5.6279,5.0,205,0,200,952,0.472316
369100,48,5.5833,5.0,200,0,195,937,0.478452
369200,47,5.5319,5.0,195,0,196,929,0.437896
369300,56,5.5179,5.0,203,0,194,929,0.373503
369400,49,5.6735,6.0,171,0,178,908,0.419666
